"id","age","age2","male","married","educ","hhsize","village","disability","employ","wage","ln_wage","age_before","age2_before"
14503412,34,1156,0,1,9,3,1,0,1,4e+06,15.2018049190842,34,1156
14503511,31,961,1,1,12,3,1,0,1,2640000,14.7862894751225,31,961
14503512,30,900,0,1,6,3,1,0,1,8e+05,13.5923670066501,30,900
14503521,27,729,1,1,9,2,1,0,1,2800000,14.8451299751454,27,729
14503522,23,529,0,1,9,2,1,0,0,NA,NA,23,529
14504001,56,3136,1,1,6,2,1,NA,0,NA,NA,56,3136
14504002,47,2209,0,1,6,2,1,1,1,6e+05,13.3046849341983,47,2209
14504006,18,324,1,0,12,2,1,0,1,NA,NA,18,324
14504007,16,256,0,0,12,2,1,0,1,40000,10.5966347330961,16,256
14504411,32,1024,1,1,9,3,1,0,1,6e+05,13.3046849341983,32,1024
14504412,24,576,0,1,6,3,1,0,0,NA,NA,24,576
14504511,24,576,1,1,NA,2,1,NA,NA,NA,NA,24,576
14504512,25,625,0,1,6,2,1,0,0,NA,NA,25,625
14505001,64,4096,1,1,6,4,1,0,1,NA,NA,64,4096
14505002,56,3136,0,1,6,4,1,NA,1,NA,NA,56,3136
14505005,29,841,0,1,9,4,1,0,1,3e+06,14.9141228466324,29,841
14505008,21,441,1,0,6,4,1,0,0,NA,NA,21,441
14505311,42,1764,1,1,6,3,1,0,1,333333.333333333,12.7168982692962,42,1764
14505312,32,1024,0,1,6,3,1,NA,0,NA,NA,32,1024
14505313,16,256,1,0,6,3,1,0,1,3e+05,12.6115377536383,16,256
14505421,25,625,1,1,6,3,1,0,1,1e+06,13.8155105579643,25,625
14505422,25,625,0,1,9,3,1,0,0,NA,NA,25,625
14505511,31,961,0,1,6,2,1,0,1,NA,NA,31,961
14505521,24,576,1,1,6,2,1,0,1,1500000,14.2209756660724,24,576
14505522,25,625,0,1,9,2,1,0,0,NA,NA,25,625
14506002,38,1444,0,1,6,2,1,0,1,2080000,14.5478784516775,38,1444
14506005,44,1936,1,1,9,2,1,0,1,9e+05,13.7101500423064,44,1936
14506007,18,324,1,0,12,2,1,0,0,NA,NA,18,324
14506411,32,1024,1,1,12,3,1,0,1,3e+06,14.9141228466324,32,1024
14506412,33,1089,0,1,6,3,1,0,1,NA,NA,33,1089
14507001,49,2401,1,1,NA,3,1,1,1,NA,NA,49,2401
14507002,46,2116,0,1,NA,3,1,0,1,NA,NA,46,2116
14507003,25,625,1,0,9,3,1,0,1,6e+05,13.3046849341983,25,625
14507511,23,529,1,1,6,2,1,0,1,3e+05,12.6115377536383,23,529
14507512,18,324,0,1,9,2,1,0,0,NA,NA,18,324
14508001,56,3136,1,1,6,2,1,0,0,NA,NA,56,3136
14508002,54,2916,0,1,NA,2,1,NA,NA,NA,NA,54,2916
14508004,35,1225,1,0,9,2,1,1,0,NA,NA,35,1225
14508008,15,225,1,0,NA,2,1,NA,NA,NA,NA,15,225
14508511,37,1369,1,1,9,3,1,0,1,1e+06,13.8155105579643,37,1369
14508512,41,1681,0,1,16,3,1,0,1,5e+05,13.1223633774043,41,1681
14508521,31,961,1,1,9,2,1,0,1,NA,NA,31,961
14508522,28,784,0,1,12,2,1,0,1,2200000,14.6039679183285,28,784
14509002,39,1521,0,0,9,3,1,0,1,2340000,14.6656614873339,39,1521
14509004,21,441,1,1,12,3,1,0,1,6e+05,13.3046849341983,21,441
14509005,20,400,0,0,12,3,1,0,0,NA,NA,20,400
14509007,22,484,0,1,0,3,1,0,0,NA,NA,22,484
14510001,66,4356,1,1,6,3,1,0,1,NA,NA,66,4356
145100013,28,784,0,1,6,3,1,0,0,NA,NA,28,784
14510002,56,3136,0,1,6,3,1,0,1,466666.666666667,13.0533705059174,56,3136
14510004,37,1369,1,1,9,3,1,0,1,5e+05,13.1223633774043,37,1369
14510008,24,576,1,0,12,3,1,0,1,4e+05,12.8992198260901,24,576
14510411,37,1369,1,1,9,2,1,0,1,1900000,14.4573644441367,37,1369
14510421,41,1681,1,1,9,3,1,0,1,2340000,14.6656614873339,41,1681
14510422,36,1296,0,1,9,3,1,0,0,NA,NA,36,1296
14510511,34,1156,1,1,12,2,1,0,1,1500000,14.2209756660724,34,1156
14510512,32,1024,0,1,12,2,1,0,1,2600000,14.7710220029917,32,1024
14510521,32,1024,1,1,16,2,1,0,1,5e+05,13.1223633774043,32,1024
14510522,31,961,0,1,9,2,1,0,1,NA,NA,31,961
14511001,67,4489,1,1,NA,2,1,NA,NA,NA,NA,67,4489
14511002,55,3025,0,1,6,2,1,0,1,NA,NA,55,3025
14511008,21,441,1,0,12,2,1,0,1,2400000,14.6909792953182,21,441
14511009,17,289,1,0,12,2,1,0,1,NA,NA,17,289
14511411,39,1521,1,1,6,3,1,0,1,1516666.66666667,14.232025502259,39,1521
14511412,35,1225,0,1,9,3,1,0,1,2100000,14.5574479026937,35,1225
14511413,15,225,1,0,0,3,1,0,0,NA,NA,15,225
14511511,41,1681,1,1,6,2,1,0,1,NA,NA,41,1681
14511512,27,729,0,1,0,2,1,0,1,180000,12.1007121298723,27,729
14511521,31,961,1,1,6,2,1,0,1,NA,NA,31,961
14511522,30,900,0,1,6,2,1,0,1,2500000,14.7318012898384,30,900
14511531,25,625,1,1,12,2,1,0,1,4200000,15.2505950832536,25,625
14511532,23,529,0,1,12,2,1,0,1,2165000,14.5879309194187,23,529
14512001,61,3721,1,1,NA,4,1,NA,NA,NA,NA,61,3721
145120011,16,256,1,0,0,4,1,0,0,NA,NA,16,256
145120013,41,1681,1,1,6,4,1,0,1,NA,NA,41,1681
14512002,51,2601,0,1,NA,4,1,NA,NA,NA,NA,51,2601
14512006,28,784,0,1,9,4,1,0,1,2200000,14.6039679183285,28,784
14512008,22,484,1,0,12,4,1,0,1,3e+06,14.9141228466324,22,484
14512411,36,1296,0,1,9,3,1,0,1,2700000,14.8087623309746,36,1296
14512412,17,289,0,0,0,3,1,1,0,NA,NA,17,289
14512415,41,1681,1,1,NA,3,1,NA,NA,NA,NA,41,1681
14512421,34,1156,1,1,9,3,1,1,1,2700000,14.8087623309746,34,1156
14512422,32,1024,0,1,9,3,1,0,1,4200000,15.2505950832536,32,1024
14513001,55,3025,1,1,9,2,1,0,1,2e+05,12.2060726455302,55,3025
14513002,54,2916,0,1,6,2,1,0,1,NA,NA,54,2916
14513004,31,961,1,0,NA,2,1,0,NA,NA,NA,31,961
14513005,23,529,0,0,NA,2,1,NA,NA,NA,NA,23,529
14513411,35,1225,1,1,12,2,1,1,1,NA,NA,35,1225
14513412,33,1089,0,1,6,2,1,0,1,2340000,14.6656614873339,33,1089
14514001,55,3025,1,1,9,4,1,0,1,4e+05,12.8992198260901,55,3025
14514002,46,2116,0,1,9,4,1,NA,1,2382000,14.6834510288974,46,2116
14514004,23,529,1,1,12,4,1,0,1,2340000,14.6656614873339,23,529
14514006,15,225,0,0,12,4,1,0,1,NA,NA,15,225
14514009,21,441,0,1,12,4,1,0,1,NA,NA,21,441
14514511,31,961,1,1,12,3,1,0,1,2700000,14.8087623309746,31,961
14514512,30,900,0,1,9,3,1,0,1,2700000,14.8087623309746,30,900
14515002,63,3969,0,0,NA,3,1,1,0,NA,NA,63,3969
14515007,19,361,0,0,9,3,1,0,1,2e+06,14.5086577385242,19,361
14515008,15,225,1,0,0,3,1,0,0,NA,NA,15,225
14515009,15,225,0,0,9,3,1,0,0,NA,NA,15,225
14515315,33,1089,0,1,6,3,1,0,1,NA,NA,33,1089
14515317,37,1369,1,1,6,3,1,0,1,NA,NA,37,1369
14515511,31,961,1,1,9,2,1,0,1,NA,NA,31,961
14515512,29,841,0,1,6,2,1,0,0,NA,NA,29,841
14515521,35,1225,1,1,9,2,1,0,1,2700000,14.8087623309746,35,1225
14515522,27,729,0,1,12,2,1,0,1,2700000,14.8087623309746,27,729
145160010,24,576,1,1,12,4,1,0,1,2300000,14.6484196808994,24,576
145160012,30,900,0,1,12,4,1,0,1,2450000,14.7115985825209,30,900
14516111,49,2401,1,1,12,2,1,0,1,2400000,14.6909792953182,49,2401
14516112,45,2025,0,1,0,2,1,0,0,NA,NA,45,2025
14516113,24,576,1,0,18,2,1,0,1,1200000,13.9978321147582,24,576
14516411,34,1156,1,1,12,2,1,0,1,2200000,14.6039679183285,34,1156
14516511,36,1296,1,1,12,2,1,0,1,2700000,14.8087623309746,36,1296
14516512,33,1089,0,1,12,2,1,0,1,2700000,14.8087623309746,33,1089
14517002,71,5041,0,0,6,2,1,0,0,NA,NA,71,5041
14517005,40,1600,0,1,9,2,1,0,1,NA,NA,40,1600
14517006,47,2209,1,1,9,2,1,0,1,NA,NA,47,2209
14517008,20,400,0,0,12,2,1,0,1,2700000,14.8087623309746,20,400
14517311,65,4225,1,1,6,4,1,0,0,NA,NA,65,4225
14517313,50,2500,0,1,9,4,1,1,1,8e+05,13.5923670066501,50,2500
14517314,31,961,0,1,9,4,1,0,0,NA,NA,31,961
14517315,26,676,0,1,12,4,1,0,1,2700000,14.8087623309746,26,676
14518003,44,1936,1,1,12,3,1,0,1,2500000,14.7318012898384,44,1936
14518004,43,1849,0,1,12,3,1,0,0,NA,NA,43,1849
14518005,23,529,1,0,12,3,1,0,1,2700000,14.8087623309746,23,529
14518412,66,4356,0,0,6,2,1,0,1,NA,NA,66,4356
14519001,54,2916,1,1,0,3,1,0,1,3750000,15.1372663979466,54,2916
14519002,50,2500,0,1,9,3,1,1,1,NA,NA,50,2500
14519411,30,900,1,1,12,3,1,0,1,NA,NA,30,900
14519412,32,1024,0,1,12,3,1,0,1,NA,NA,32,1024
14520001,76,5776,0,0,NA,3,1,NA,NA,NA,NA,76,5776
14520002,42,1764,0,1,6,3,1,0,1,2200000,14.6039679183285,42,1764
14520003,53,2809,1,1,12,3,1,0,1,NA,NA,53,2809
14520004,20,400,0,1,12,3,1,0,0,NA,NA,20,400
14520005,25,625,1,1,NA,3,1,NA,NA,NA,NA,25,625
14521002,85,7225,0,0,NA,3,1,NA,NA,NA,NA,85,7225
14521005,23,529,0,1,9,3,1,1,1,2900000,14.8802212949567,23,529
14521007,19,361,1,0,12,3,1,0,0,NA,NA,19,361
14521009,27,729,1,1,NA,3,1,NA,NA,NA,NA,27,729
14522002,56,3136,0,0,6,3,1,0,0,NA,NA,56,3136
14522003,39,1521,1,0,9,3,1,0,1,35000,10.4631033404715,39,1521
14522008,16,256,0,0,12,3,1,0,1,35000,10.4631033404715,16,256
14522411,39,1521,1,1,9,2,1,0,1,2700000,14.8087623309746,39,1521
14522412,32,1024,0,1,0,2,1,0,0,NA,NA,32,1024
14522511,43,1849,1,1,6,2,1,0,1,NA,NA,43,1849
14522512,38,1444,0,1,6,2,1,0,1,3500000,15.0682735264596,38,1444
14523001,56,3136,1,1,6,2,1,0,1,NA,NA,56,3136
14523002,51,2601,0,1,6,2,1,0,0,NA,NA,51,2601
14523005,25,625,0,0,0,2,1,0,1,2.1e+07,16.8600329956877,25,625
14523411,37,1369,0,1,9,3,1,0,1,2600000,14.7710220029917,37,1369
14523415,38,1444,1,1,6,3,1,0,1,1700000,14.3461388090264,38,1444
14523511,28,784,1,1,12,2,1,0,1,3e+06,14.9141228466324,28,784
14523512,26,676,0,1,9,2,1,0,1,2e+06,14.5086577385242,26,676
145240010,31,961,0,1,9,4,1,0,1,3e+06,14.9141228466324,31,961
14524006,59,3481,0,0,NA,4,1,0,0,NA,NA,59,3481
14524007,31,961,1,1,12,4,1,0,1,2300000,14.6484196808994,31,961
14524008,15,225,0,0,9,4,1,0,0,NA,NA,15,225
14524421,36,1296,1,1,9,2,1,0,1,NA,NA,36,1296
14524422,34,1156,0,1,9,2,1,0,1,2700000,14.8087623309746,34,1156
14524512,42,1764,1,1,12,2,1,0,1,3e+06,14.9141228466324,42,1764
14524513,34,1156,0,1,9,2,1,1,0,NA,NA,34,1156
14524531,34,1156,0,1,6,2,1,0,1,NA,NA,34,1156
14524561,15,225,1,0,0,2,1,0,0,NA,NA,15,225
14525001,65,4225,1,1,NA,2,1,NA,NA,NA,NA,65,4225
14525002,60,3600,0,1,NA,2,1,NA,NA,NA,NA,60,3600
14525006,33,1089,0,1,12,2,1,0,0,NA,NA,33,1089
14525007,33,1089,1,1,12,2,1,0,1,2500000,14.7318012898384,33,1089
14525311,34,1156,1,1,0,3,1,0,1,6e+06,15.6072700271923,34,1156
14525312,34,1156,0,1,0,3,1,0,1,NA,NA,34,1156
14525411,47,2209,1,1,12,2,1,1,1,4e+06,15.2018049190842,47,2209
14525412,38,1444,0,1,12,2,1,1,0,NA,NA,38,1444
14525413,16,256,1,0,0,2,1,0,0,NA,NA,16,256
14527002,72,5184,0,1,6,2,1,0,0,NA,NA,72,5184
14527009,15,225,1,0,6,2,1,1,1,50000,10.8197782844103,15,225
14527411,36,1296,1,1,9,3,1,0,1,1900000,14.4573644441367,36,1296
14527412,35,1225,0,1,6,3,1,NA,1,2100000,14.5574479026937,35,1225
14527413,15,225,0,0,9,3,1,0,0,NA,NA,15,225
14527421,42,1764,1,1,6,3,1,0,1,NA,NA,42,1764
14527422,37,1369,0,1,6,3,1,0,1,NA,NA,37,1369
14527511,19,361,1,0,9,2,1,0,0,NA,NA,19,361
14528001,64,4096,1,1,9,2,1,0,1,NA,NA,64,4096
14528002,62,3844,0,1,9,2,1,0,1,NA,NA,62,3844
14528411,49,2401,1,1,12,2,1,0,1,4e+06,15.2018049190842,49,2401
14528412,41,1681,0,1,6,2,1,1,0,NA,NA,41,1681
14528414,16,256,1,0,12,2,1,0,0,NA,NA,16,256
14528511,30,900,1,1,0,2,1,0,1,2400000,14.6909792953182,30,900
14528512,24,576,0,1,0,2,1,1,1,2900000,14.8802212949567,24,576
14529001,71,5041,1,0,6,2,1,0,0,NA,NA,71,5041
14529003,45,2025,1,0,6,2,1,0,1,NA,NA,45,2025
14529312,40,1600,0,0,6,3,1,0,1,NA,NA,40,1600
14529314,20,400,0,0,9,3,1,0,1,NA,NA,20,400
14529511,34,1156,1,1,9,2,1,0,1,3e+06,14.9141228466324,34,1156
14529512,25,625,0,1,9,2,1,0,1,2700000,14.8087623309746,25,625
14530003,46,2116,1,0,9,3,1,0,1,1e+06,13.8155105579643,46,2116
14530004,25,625,1,0,12,3,1,0,1,1400000,14.1519827945855,25,625
14602001,52,2704,0,0,0,2,0,1,1,3e+06,14.9141228466324,52,2704
14602004,19,361,0,0,12,2,0,1,0,NA,NA,19,361
14602006,15,225,1,0,12,2,0,1,0,NA,NA,15,225
14602311,44,1936,1,1,0,2,0,0,1,6150000,15.6319626397827,44,1936
14602312,44,1936,0,1,0,2,0,1,1,6e+06,15.6072700271923,44,1936
14602313,15,225,0,0,9,2,0,0,0,NA,NA,15,225
14602521,20,400,0,0,0,2,0,1,0,NA,NA,20,400
14603001,60,3600,1,1,9,2,0,0,1,NA,NA,60,3600
14603002,58,3364,0,1,6,2,0,0,1,NA,NA,58,3364
14603411,48,2304,1,1,12,2,0,1,1,3e+06,14.9141228466324,48,2304
14603412,33,1089,0,1,0,2,0,0,1,2700000,14.8087623309746,33,1089
14604412,31,961,0,1,6,3,0,0,1,60000,11.0020998412042,31,961
14604421,37,1369,1,1,12,2,0,0,1,1700000,14.3461388090264,37,1369
14604422,33,1089,0,1,12,2,0,1,0,NA,NA,33,1089
14604431,30,900,0,1,9,3,0,0,0,NA,NA,30,900
14604433,60,3600,0,0,6,3,0,0,1,3e+05,12.6115377536383,60,3600
14604434,35,1225,1,1,NA,3,0,NA,NA,NA,NA,35,1225
146050010,15,225,1,0,NA,2,0,NA,NA,NA,NA,15,225
14605002,55,3025,0,0,9,2,0,0,0,NA,NA,55,3025
14605211,42,1764,1,1,NA,3,NA,NA,NA,NA,NA,42,1764
14605212,39,1521,0,1,12,3,NA,0,0,NA,NA,39,1521
14605213,17,289,0,0,NA,3,NA,NA,NA,NA,NA,17,289
14605222,39,1521,0,1,12,2,NA,0,1,5e+05,13.1223633774043,39,1521
14605223,16,256,1,0,12,2,NA,0,0,NA,NA,16,256
14605411,37,1369,1,1,16,3,0,0,1,3e+06,14.9141228466324,37,1369
14605412,37,1369,0,1,12,3,0,0,0,NA,NA,37,1369
14605421,34,1156,1,1,12,3,0,0,1,2500000,14.7318012898384,34,1156
14605422,33,1089,0,1,0,3,0,0,1,NA,NA,33,1089
14607001,52,2704,1,1,9,2,0,0,1,1690000,14.3402390868993,52,2704
14607002,45,2025,0,1,9,2,0,0,1,1e+06,13.8155105579643,45,2025
14607006,17,289,1,0,12,2,0,0,0,NA,NA,17,289
14607007,15,225,1,0,9,2,0,0,0,NA,NA,15,225
14607511,29,841,1,1,6,2,0,0,1,3e+06,14.9141228466324,29,841
14607512,24,576,0,1,9,2,0,0,0,NA,NA,24,576
14608002,52,2704,0,0,NA,3,0,NA,NA,NA,NA,52,2704
14608005,29,841,1,1,12,3,0,0,1,2e+06,14.5086577385242,29,841
14608007,33,1089,0,1,12,3,0,0,1,NA,NA,33,1089
14611001,84,7056,0,0,NA,2,0,0,0,NA,NA,84,7056
14611002,57,3249,0,0,NA,2,0,0,1,NA,NA,57,3249
14611511,38,1444,0,1,NA,2,0,NA,NA,NA,NA,38,1444
14611512,42,1764,1,1,NA,2,0,NA,NA,NA,NA,42,1764
14611514,19,361,0,0,12,2,0,0,1,2242000,14.6228788826142,19,361
14611521,30,900,0,1,9,2,0,0,0,NA,NA,30,900
14611522,34,1156,1,1,12,2,0,0,1,NA,NA,34,1156
146130010,25,625,1,0,NA,2,0,NA,NA,NA,NA,25,625
146130011,21,441,1,0,NA,2,0,NA,NA,NA,NA,21,441
146130012,19,361,0,0,NA,2,0,NA,NA,NA,NA,19,361
146130015,37,1369,1,0,12,2,0,0,1,2025000,14.5210802585228,37,1369
14613003,56,3136,0,1,0,2,0,0,0,NA,NA,56,3136
14613004,60,3600,1,1,9,2,0,0,1,8e+05,13.5923670066501,60,3600
14613006,34,1156,1,0,9,2,0,0,1,3e+05,12.6115377536383,34,1156
14615001,61,3721,0,0,18,3,0,0,0,NA,NA,61,3721
14615005,17,289,1,0,12,3,0,0,1,NA,NA,17,289
14615211,47,2209,1,1,12,2,NA,0,1,NA,NA,47,2209
14616002,71,5041,0,0,6,2,0,0,0,NA,NA,71,5041
14616411,42,1764,1,1,12,3,0,0,1,1900000,14.4573644441367,42,1764
14616412,40,1600,0,1,6,3,0,0,0,NA,NA,40,1600
14617001,52,2704,1,1,NA,2,0,NA,NA,NA,NA,52,2704
14617002,48,2304,0,1,6,2,0,0,0,NA,NA,48,2304
14617005,25,625,1,0,NA,2,0,NA,NA,NA,NA,25,625
14617007,22,484,1,0,NA,2,0,NA,NA,NA,NA,22,484
14617008,16,256,0,0,9,2,0,0,0,NA,NA,16,256
14617411,35,1225,1,1,12,2,0,0,1,2e+06,14.5086577385242,35,1225
14617412,31,961,0,1,12,2,0,0,0,NA,NA,31,961
147020011,47,2209,0,1,12,2,0,0,1,NA,NA,47,2209
147020013,16,256,0,0,0,2,0,0,0,NA,NA,16,256
14702006,75,5625,0,0,NA,2,0,0,1,NA,NA,75,5625
14702007,60,3600,1,1,12,2,0,0,1,1e+06,13.8155105579643,60,3600
14702112,58,3364,0,0,6,3,0,0,1,NA,NA,58,3364
14702114,33,1089,0,1,0,3,0,0,1,2300000,14.6484196808994,33,1089
14702115,32,1024,0,0,16,3,0,0,1,2800000,14.8451299751454,32,1024
14702117,35,1225,1,1,0,3,0,0,1,1800000,14.4032972228664,35,1225
14702411,36,1296,1,1,0,3,0,1,1,3e+06,14.9141228466324,36,1296
14702412,30,900,0,1,0,3,0,0,1,2500000,14.7318012898384,30,900
14703003,53,2809,0,1,12,2,0,0,0,NA,NA,53,2809
14703004,59,3481,1,1,0,2,0,0,1,NA,NA,59,3481
14703511,34,1156,1,1,12,3,0,0,1,2700000,14.8087623309746,34,1156
14703512,31,961,0,1,16,3,0,0,1,1285000,14.0662692763115,31,961
14703523,32,1024,1,1,12,2,0,0,1,3e+06,14.9141228466324,32,1024
14703526,27,729,0,1,0,2,0,0,1,1e+06,13.8155105579643,27,729
14704001,69,4761,1,1,NA,2,0,NA,NA,NA,NA,69,4761
14704002,44,1936,0,1,6,2,0,0,1,7e+05,13.4588356140255,44,1936
14704003,22,484,0,0,12,2,0,0,0,NA,NA,22,484
14704005,20,400,1,0,12,2,0,0,1,NA,NA,20,400
14705002,74,5476,0,0,12,4,0,NA,0,NA,NA,74,5476
14705004,30,900,0,1,NA,4,0,NA,NA,NA,NA,30,900
14705007,31,961,1,1,NA,4,0,NA,NA,NA,NA,31,961
14706111,51,2601,1,1,NA,2,0,NA,NA,NA,NA,51,2601
14706112,46,2116,0,1,12,2,0,1,1,3100000,14.9469126694554,46,2116
14706114,21,441,0,0,0,2,0,0,1,2750000,14.8271114696428,21,441
14707001,53,2809,1,1,12,2,0,0,0,NA,NA,53,2809
14707002,54,2916,0,1,12,2,0,0,1,NA,NA,54,2916
14707004,25,625,0,0,NA,2,0,NA,NA,NA,NA,25,625
14707511,30,900,1,1,12,2,0,1,1,4e+06,15.2018049190842,30,900
14709001,61,3721,0,0,NA,2,0,NA,NA,NA,NA,61,3721
14709003,36,1296,0,1,12,2,0,0,1,1e+06,13.8155105579643,36,1296
14709004,39,1521,1,1,12,2,0,0,1,8e+05,13.5923670066501,39,1521
14709311,31,961,1,1,9,2,0,0,1,4e+05,12.8992198260901,31,961
14710004,40,1600,1,1,9,2,0,0,1,5e+05,13.1223633774043,40,1600
14710005,35,1225,0,1,9,2,0,0,1,1700000,14.3461388090264,35,1225
14710111,48,2304,1,1,9,3,0,0,1,2400000,14.6909792953182,48,2304
14710112,46,2116,0,1,9,3,0,1,1,NA,NA,46,2116
14710113,16,256,1,0,12,3,0,0,0,NA,NA,16,256
14711001,52,2704,1,1,6,2,0,0,1,8e+05,13.5923670066501,52,2704
14711002,50,2500,0,1,6,2,0,0,1,6e+05,13.3046849341983,50,2500
14711004,25,625,1,0,NA,2,0,NA,NA,NA,NA,25,625
14711005,19,361,0,0,NA,2,0,NA,NA,NA,NA,19,361
14711007,78,6084,0,0,NA,2,0,1,0,NA,NA,78,6084
14712001,69,4761,1,1,6,3,0,0,1,NA,NA,69,4761
14712002,64,4096,0,1,6,3,0,0,0,NA,NA,64,4096
14712411,46,2116,1,1,12,2,0,0,1,NA,NA,46,2116
14712412,34,1156,0,1,12,2,0,0,1,3e+06,14.9141228466324,34,1156
14712421,38,1444,1,1,12,3,0,0,1,2800000,14.8451299751454,38,1444
14712422,31,961,0,1,12,3,0,0,0,NA,NA,31,961
14714002,52,2704,0,0,9,2,0,0,1,5e+05,13.1223633774043,52,2704
14714005,23,529,1,0,NA,2,0,NA,NA,NA,NA,23,529
14714006,20,400,1,0,9,2,0,NA,1,20000,9.90348755253613,20,400
14714007,15,225,0,0,NA,2,0,NA,NA,NA,NA,15,225
14714412,15,225,1,0,9,3,0,0,0,NA,NA,15,225
14715001,49,2401,1,1,12,2,0,1,1,4e+06,15.2018049190842,49,2401
14715002,48,2304,0,1,16,2,0,0,1,3e+06,14.9141228466324,48,2304
14715003,19,361,0,0,12,2,0,1,0,NA,NA,19,361
14715004,15,225,0,0,9,2,0,0,0,NA,NA,15,225
14716002,70,4900,0,0,6,2,0,1,0,NA,NA,70,4900
14716007,19,361,0,0,12,2,0,0,1,2500000,14.7318012898384,19,361
14716311,42,1764,1,1,0,2,0,0,1,2e+07,16.8112428315183,42,1764
14716312,37,1369,0,1,12,2,0,0,1,NA,NA,37,1369
14716411,44,1936,0,1,12,2,0,0,1,NA,NA,44,1936
14716414,46,2116,1,1,NA,2,0,NA,NA,NA,NA,46,2116
14716511,42,1764,1,1,12,2,0,0,1,5e+06,15.4249484703984,42,1764
14716512,28,784,0,1,0,2,0,0,0,NA,NA,28,784
14717411,39,1521,1,1,6,4,0,0,1,8e+05,13.5923670066501,39,1521
14717412,36,1296,0,1,0,4,0,0,1,NA,NA,36,1296
14718001,47,2209,1,1,18,2,0,0,1,7e+06,15.7614207070196,47,2209
14718002,44,1936,0,1,16,2,0,0,0,NA,NA,44,1936
14718003,17,289,0,0,12,2,0,0,0,NA,NA,17,289
14719001,56,3136,1,1,12,2,0,1,1,3672000,15.1162470307225,56,3136
14719002,41,1681,0,1,12,2,0,1,0,NA,NA,41,1681
14719511,20,400,0,0,16,3,0,0,0,NA,NA,20,400
14719521,18,324,1,0,12,2,0,1,1,3620000,15.101984583802,18,324
14720313,45,2025,1,1,16,2,0,1,1,NA,NA,45,2025
14720314,42,1764,0,1,NA,2,0,NA,NA,NA,NA,42,1764
148060011,40,1600,0,1,NA,3,0,NA,NA,NA,NA,40,1600
14806002,75,5625,0,0,NA,3,0,1,0,NA,NA,75,5625
14806003,53,2809,0,0,6,3,0,0,1,NA,NA,53,2809
14806411,38,1444,1,1,6,3,0,0,1,1500000,14.2209756660724,38,1444
14806412,36,1296,0,1,9,3,0,0,0,NA,NA,36,1296
14806421,32,1024,1,1,6,2,0,0,1,2200000,14.6039679183285,32,1024
14807004,46,2116,0,0,NA,4,0,NA,NA,NA,NA,46,2116
14807005,40,1600,0,1,NA,4,0,NA,NA,NA,NA,40,1600
14807006,16,256,1,0,NA,4,0,NA,NA,NA,NA,16,256
14807008,40,1600,1,1,NA,4,0,NA,NA,NA,NA,40,1600
14812001,71,5041,1,1,6,3,0,1,0,NA,NA,71,5041
14812002,67,4489,0,1,6,3,0,1,0,NA,NA,67,4489
14812311,48,2304,1,1,12,2,0,0,1,2500000,14.7318012898384,48,2304
14812312,45,2025,0,1,12,2,0,1,0,NA,NA,45,2025
14812313,18,324,1,0,12,2,0,0,0,NA,NA,18,324
14812411,37,1369,1,1,12,3,0,0,1,2400000,14.6909792953182,37,1369
14812421,38,1444,1,0,12,2,0,0,1,2850000,14.8628295522448,38,1444
14812431,39,1521,1,1,12,3,0,0,1,3200000,14.97866136777,39,1521
14812432,35,1225,0,1,12,3,0,0,0,NA,NA,35,1225
14812511,41,1681,0,1,12,2,0,0,1,2650000,14.7900701979624,41,1681
14812512,35,1225,1,1,NA,2,0,NA,NA,NA,NA,35,1225
14813411,56,3136,0,0,6,2,0,0,1,2e+06,14.5086577385242,56,3136
14813421,44,1936,0,1,6,3,0,0,1,820000,13.6170596192404,44,1936
14813423,15,225,0,0,9,3,0,0,1,750000,13.5278284855125,15,225
14813431,31,961,0,1,9,5,0,0,0,NA,NA,31,961
14813433,32,1024,1,1,NA,5,0,NA,NA,NA,NA,32,1024
14813501,27,729,1,1,6,2,0,0,1,1500000,14.2209756660724,27,729
14813502,21,441,0,1,9,2,0,0,1,NA,NA,21,441
14814001,55,3025,1,1,6,2,0,0,0,NA,NA,55,3025
14814002,60,3600,0,1,6,2,0,1,0,NA,NA,60,3600
14814005,28,784,0,0,NA,2,0,NA,NA,NA,NA,28,784
14814112,41,1681,0,1,6,2,0,0,1,NA,NA,41,1681
14814311,86,7396,1,0,NA,2,0,NA,NA,NA,NA,86,7396
14814316,52,2704,1,0,6,2,0,0,1,1400000,14.1519827945855,52,2704
14814411,33,1089,1,1,12,2,0,1,1,2e+06,14.5086577385242,33,1089
14814421,31,961,0,1,NA,3,0,NA,NA,NA,NA,31,961
14814422,39,1521,1,1,NA,3,0,NA,NA,NA,NA,39,1521
14814511,22,484,0,0,12,2,0,0,1,1500000,14.2209756660724,22,484
14815001,76,5776,0,0,6,2,0,NA,1,30000,10.3089526606443,76,5776
14815312,44,1936,0,0,6,2,0,0,0,NA,NA,44,1936
14815313,23,529,0,0,12,2,0,0,0,NA,NA,23,529
14815314,15,225,0,0,9,2,0,0,0,NA,NA,15,225
14815421,50,2500,1,1,9,3,0,1,1,NA,NA,50,2500
14815422,45,2025,0,1,9,3,0,1,1,5e+05,13.1223633774043,45,2025
14815424,21,441,0,1,12,3,0,0,0,NA,NA,21,441
